turbostat version 18.07.27 - Len Brown <lenb@kernel.org>
CPUID(0): GenuineIntel 0xd CPUID levels; 0x80000008 xlevels; family:model:stepping 0x6:3a:9 (6:58:9)
CPUID(1): SSE3 MONITOR SMX EIST TM2 TSC MSR ACPI-TM HT TM
CPUID(6): APERF, TURBO, DTS, PTM, No-HWP, No-HWPnotify, No-HWPwindow, No-HWPepp, No-HWPpkg, EPB
cpu0: MSR_IA32_MISC_ENABLE: 0x00850089 (TCC EIST MWAIT PREFETCH TURBO)
CPUID(7): No-SGX
cpu0: MSR_MISC_PWR_MGMT: 0x00400000 (ENable-EIST_Coordination DISable-EPB DISable-OOB)
RAPL: 1456 sec. Joule Counter Range, at 45 Watts
cpu0: MSR_PLATFORM_INFO: 0x80c10f0011b00
12 * 100.0 = 1200.0 MHz max efficiency frequency
27 * 100.0 = 2700.0 MHz base frequency
cpu0: MSR_IA32_POWER_CTL: 0x0014005d (C1E auto-promotion: DISabled)
cpu0: MSR_TURBO_RATIO_LIMIT: 0x23232425
35 * 100.0 = 3500.0 MHz max turbo 4 active cores
35 * 100.0 = 3500.0 MHz max turbo 3 active cores
36 * 100.0 = 3600.0 MHz max turbo 2 active cores
37 * 100.0 = 3700.0 MHz max turbo 1 active cores
cpu0: MSR_CONFIG_TDP_NOMINAL: 0x0000001b (base_ratio=27)
cpu0: MSR_CONFIG_TDP_LEVEL_1: 0x120000000000000 (PKG_MIN_PWR_LVL1=288 PKG_MAX_PWR_LVL1=0 LVL1_RATIO=0 PKG_TDP_LVL1=0)
cpu0: MSR_CONFIG_TDP_LEVEL_2: 0x120000000000000 (PKG_MIN_PWR_LVL2=288 PKG_MAX_PWR_LVL2=0 LVL2_RATIO=0 PKG_TDP_LVL2=0)
cpu0: MSR_CONFIG_TDP_CONTROL: 0x80000000 ( lock=1)
cpu0: MSR_TURBO_ACTIVATION_RATIO: 0x00000000 (MAX_NON_TURBO_RATIO=0 lock=0)
cpu0: MSR_PKG_CST_CONFIG_CONTROL: 0x1e008404 (UNdemote-C3, UNdemote-C1, demote-C3, demote-C1, locked, pkg-cstate-limit=4 (pc7))
cpu0: POLL: CPUIDLE CORE POLL IDLE
cpu0: C1: MWAIT 0x00
cpu0: C1E: MWAIT 0x01
cpu0: C3: MWAIT 0x10
cpu0: C6: MWAIT 0x20
cpu0: C7: MWAIT 0x30
cpu0: cpufreq driver: intel_pstate
cpu0: cpufreq governor: performance
cpufreq intel_pstate no_turbo: 0
cpu0: MSR_MISC_FEATURE_CONTROL: 0x00000000 (L2-Prefetch L2-Prefetch-pair L1-Prefetch L1-IP-Prefetch)
cpu0: MSR_IA32_ENERGY_PERF_BIAS: 0x00000006 (balanced)
cpu0: MSR_RAPL_POWER_UNIT: 0x000a1003 (0.125000 Watts, 0.000015 Joules, 0.000977 sec.)
cpu0: MSR_PKG_POWER_INFO: 0x01200168 (45 W TDP, RAPL 36 - 0 W, 0.000000 sec.)
cpu0: MSR_PKG_POWER_LIMIT: 0x800081c200dc8168 (locked)
cpu0: PKG Limit #1: ENabled (45.000000 Watts, 28.000000 sec, clamp DISabled)
cpu0: PKG Limit #2: ENabled (56.250000 Watts, 0.000977* sec, clamp DISabled)
cpu0: MSR_PP0_POLICY: 0
cpu0: MSR_PP0_POWER_LIMIT: 0x00000000 (UNlocked)
cpu0: Cores Limit: DISabled (0.000000 Watts, 0.000977 sec, clamp DISabled)
cpu0: MSR_PP1_POLICY: 0
cpu0: MSR_PP1_POWER_LIMIT: 0x00000000 (UNlocked)
cpu0: GFX Limit: DISabled (0.000000 Watts, 0.000977 sec, clamp DISabled)
cpu0: MSR_IA32_TEMPERATURE_TARGET: 0x00691200 (105 C)
cpu0: MSR_IA32_PACKAGE_THERM_STATUS: 0x88340108 (53 C)
cpu0: MSR_IA32_PACKAGE_THERM_INTERRUPT: 0x00c1ad00 (40 C, 60 C)
cpu0: MSR_PKGC3_IRTL: 0x0000883b (valid, 60416 ns)
cpu0: MSR_PKGC6_IRTL: 0x00008850 (valid, 81920 ns)
cpu0: MSR_PKGC7_IRTL: 0x00008857 (valid, 89088 ns)
Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IRQ	SMI	POLL	C1	C1E	C3	C6	C7	POLL%	C1%	C1E%	C3%	C6%	C7%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	PkgTmp	GFX%rc6	GFXMHz	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	PkgWatt	CorWatt	GFXWatt
2891	100.00	2900	2691	2164	8	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	78	78	0.00	350	0.00	0.00	0.00	0.00	31.23	27.32	0.00
2891	100.00	2900	2691	2062	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	78	78	0.00	350	0.00	0.00	0.00	0.00	31.33	27.42	0.00
2891	100.00	2900	2691	2165	8	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	78	78	0.00	350	0.00	0.00	0.00	0.00	31.31	27.39	0.00
2891	100.00	2900	2691	2060	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	78	77	0.00	350	0.00	0.00	0.00	0.00	31.27	27.36	0.00
2891	100.00	2900	2691	2162	8	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	78	0.00	350	0.00	0.00	0.00	0.00	31.33	27.42	0.00
2891	100.00	2900	2691	2061	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	78	78	0.00	350	0.00	0.00	0.00	0.00	31.31	27.40	0.00
2891	100.00	2900	2691	2179	8	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	78	78	0.00	350	0.00	0.00	0.00	0.00	31.33	27.41	0.00
2891	100.00	2900	2691	2065	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.31	27.40	0.00
2891	100.00	2900	2691	2168	8	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	78	78	0.00	350	0.00	0.00	0.00	0.00	31.33	27.42	0.00
2891	100.00	2900	2691	2067	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	78	78	0.00	350	0.00	0.00	0.00	0.00	31.31	27.39	0.00
2891	100.00	2900	2691	2169	16	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	78	78	0.00	600	0.00	0.00	0.00	0.00	31.28	27.36	0.00
2891	100.00	2900	2691	2066	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	78	0.00	350	0.00	0.00	0.00	0.00	31.30	27.39	0.00
2891	100.00	2900	2691	2169	8	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.30	27.39	0.00
2891	100.00	2900	2691	2060	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.31	27.39	0.00
2891	100.00	2900	2691	2174	8	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	78	78	0.00	350	0.00	0.00	0.00	0.00	31.27	27.36	0.00
2891	100.00	2900	2691	2064	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	78	78	0.00	350	0.00	0.00	0.00	0.00	31.39	27.48	0.00
2891	100.00	2900	2691	2171	8	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	78	77	0.00	350	0.00	0.00	0.00	0.00	31.33	27.42	0.00
2891	100.00	2900	2691	2066	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	78	78	0.00	350	0.00	0.00	0.00	0.00	31.45	27.54	0.00
2891	100.00	2900	2691	2170	8	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.48	27.57	0.00
2891	100.00	2900	2691	2064	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.44	27.53	0.00
2891	100.00	2900	2691	2174	8	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.44	27.53	0.00
2891	100.00	2900	2691	2065	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	78	78	0.00	350	0.00	0.00	0.00	0.00	31.45	27.54	0.00
2891	100.00	2900	2691	2167	8	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.39	27.48	0.00
2891	100.00	2900	2691	2054	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	78	78	0.00	350	0.00	0.00	0.00	0.00	31.33	27.42	0.00
2891	100.00	2900	2691	2168	8	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	76	0.00	350	0.00	0.00	0.00	0.00	31.35	27.44	0.00
2891	100.00	2900	2691	2070	8	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	78	0.00	350	0.00	0.00	0.00	0.00	31.29	27.38	0.00
2891	100.00	2900	2691	2171	8	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	78	78	0.00	350	0.00	0.00	0.00	0.00	31.33	27.42	0.00
2891	100.00	2900	2691	2088	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.29	27.38	0.00
2891	100.00	2900	2691	2169	8	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.28	27.37	0.00
2891	100.00	2900	2691	2063	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.33	27.42	0.00
2891	100.00	2900	2691	2164	8	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.35	27.43	0.00
2890	100.00	2900	2691	2071	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.31	27.39	0.00
2891	100.00	2900	2691	2166	8	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.35	27.44	0.00
2891	100.00	2900	2691	2059	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	78	0.00	350	0.00	0.00	0.00	0.00	31.34	27.43	0.00
2891	100.00	2900	2691	2172	8	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.38	27.46	0.00
2891	100.00	2900	2691	2060	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.31	27.40	0.00
2891	100.00	2900	2691	2166	8	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.34	27.43	0.00
2890	100.00	2900	2691	2077	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.28	27.37	0.00
2891	100.00	2900	2691	2165	8	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.38	27.46	0.00
2891	100.00	2900	2691	2064	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.35	27.44	0.00
2891	100.00	2900	2691	2163	16	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.37	27.46	0.00
2891	100.00	2900	2691	2066	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.32	27.40	0.00
2891	100.00	2900	2691	2168	8	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.32	27.41	0.00
2891	100.00	2900	2691	2065	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.26	27.35	0.00
2891	100.00	2900	2691	2170	8	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	78	77	0.00	350	0.00	0.00	0.00	0.00	31.25	27.34	0.00
2891	100.00	2900	2691	2061	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	78	0.00	350	0.00	0.00	0.00	0.00	31.27	27.35	0.00
2891	100.00	2900	2691	2171	8	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	78	78	0.00	350	0.00	0.00	0.00	0.00	31.34	27.42	0.00
2891	100.00	2900	2691	2062	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	78	78	0.00	350	0.00	0.00	0.00	0.00	31.25	27.34	0.00
2891	100.00	2900	2691	2182	8	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.36	27.44	0.00
2891	100.00	2900	2691	2062	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	78	78	0.00	350	0.00	0.00	0.00	0.00	31.38	27.46	0.00
2891	100.00	2900	2691	2162	8	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	78	78	0.00	350	0.00	0.00	0.00	0.00	31.33	27.42	0.00
2891	100.00	2900	2691	2061	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.43	27.52	0.00
2891	100.00	2900	2691	2168	8	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	78	78	0.00	350	0.00	0.00	0.00	0.00	31.41	27.50	0.00
2891	100.00	2900	2691	2063	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	78	78	0.00	350	0.00	0.00	0.00	0.00	31.43	27.52	0.00
2891	100.00	2900	2691	2172	8	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.48	27.56	0.00
2891	100.00	2900	2691	2063	8	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	78	78	0.00	350	0.00	0.00	0.00	0.00	31.41	27.50	0.00
2891	100.00	2900	2691	2171	8	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.37	27.46	0.00
2891	100.00	2900	2691	2072	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	76	77	0.00	350	0.00	0.00	0.00	0.00	31.32	27.41	0.00
2891	100.00	2900	2691	2172	8	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.33	27.41	0.00
2891	100.00	2900	2691	2066	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.40	27.49	0.00
2891	100.00	2900	2691	2167	8	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	78	78	0.00	350	0.00	0.00	0.00	0.00	31.35	27.44	0.00
2891	100.00	2900	2691	2060	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.38	27.47	0.00
2891	100.00	2900	2691	2177	8	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.30	27.38	0.00
2891	100.00	2900	2691	2062	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.29	27.37	0.00
2891	100.00	2900	2691	2169	8	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.30	27.38	0.00
2891	100.00	2900	2691	2061	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	78	77	0.00	350	0.00	0.00	0.00	0.00	31.36	27.45	0.00
2891	100.00	2900	2691	2158	8	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.38	27.47	0.00
2891	100.00	2900	2691	2056	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.33	27.43	0.00
2891	100.00	2900	2691	2163	8	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	78	0.00	350	0.00	0.00	0.00	0.00	31.41	27.50	0.00
2891	100.00	2900	2691	2069	8	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.38	27.47	0.00
2890	100.00	2900	2691	2171	8	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	600	0.00	0.00	0.00	0.00	31.33	27.42	0.00
2891	100.00	2900	2691	2073	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.32	27.41	0.00
2891	100.00	2900	2691	2169	8	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.27	27.36	0.00
2891	100.00	2900	2691	2064	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.34	27.43	0.00
2890	100.00	2900	2691	2174	8	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.30	27.38	0.00
2891	100.00	2900	2691	2063	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	78	78	0.00	350	0.00	0.00	0.00	0.00	31.32	27.41	0.00
2891	100.00	2900	2691	2176	8	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.38	27.47	0.00
2891	100.00	2900	2691	2062	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.36	27.45	0.00
2891	100.00	2900	2691	2165	8	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.41	27.50	0.00
2891	100.00	2900	2691	2065	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	78	78	0.00	350	0.00	0.00	0.00	0.00	31.29	27.38	0.00
2891	100.00	2900	2691	2165	8	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.41	27.50	0.00
2891	100.00	2900	2691	2073	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.38	27.47	0.00
2891	100.00	2900	2691	2169	8	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.32	27.41	0.00
2891	100.00	2900	2691	2075	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.37	27.46	0.00
2891	100.00	2900	2691	2169	16	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	78	78	0.00	350	0.00	0.00	0.00	0.00	31.48	27.57	0.00
2891	100.00	2900	2691	2057	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	78	78	0.00	350	0.00	0.00	0.00	0.00	31.41	27.50	0.00
2891	100.00	2900	2691	2167	8	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.33	27.42	0.00
2891	100.00	2900	2691	2069	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	78	78	0.00	350	0.00	0.00	0.00	0.00	31.35	27.44	0.00
2891	100.00	2900	2691	2163	8	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	78	0.00	350	0.00	0.00	0.00	0.00	31.22	27.31	0.00
2891	100.00	2900	2691	2066	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.25	27.34	0.00
2891	100.00	2900	2691	2171	8	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.36	27.46	0.00
2891	100.00	2900	2691	2063	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.47	27.56	0.00
2891	100.00	2900	2691	2173	8	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	78	78	0.00	350	0.00	0.00	0.00	0.00	31.41	27.50	0.00
2891	100.00	2900	2691	2063	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	78	78	0.00	350	0.00	0.00	0.00	0.00	31.46	27.55	0.00
2891	100.00	2900	2691	2176	8	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.43	27.53	0.00
2891	100.00	2900	2691	2061	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	78	78	0.00	350	0.00	0.00	0.00	0.00	31.49	27.58	0.00
2891	100.00	2900	2691	2166	8	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	78	78	0.00	350	0.00	0.00	0.00	0.00	31.49	27.58	0.00
2891	100.00	2900	2691	2056	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	78	78	0.00	350	0.00	0.00	0.00	0.00	31.47	27.56	0.00
2891	100.00	2900	2691	2168	8	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	78	0.00	350	0.00	0.00	0.00	0.00	31.46	27.55	0.00
2891	100.00	2900	2691	2077	8	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	78	78	0.00	350	0.00	0.00	0.00	0.00	31.48	27.57	0.00
2891	100.00	2900	2691	2176	8	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.48	27.57	0.00
2891	100.00	2900	2691	2060	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.48	27.58	0.00
2891	100.00	2900	2691	2175	8	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	78	77	0.00	350	0.00	0.00	0.00	0.00	31.46	27.55	0.00
2891	100.00	2900	2691	2054	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	78	78	0.00	350	0.00	0.00	0.00	0.00	31.45	27.54	0.00
2891	100.00	2900	2691	2171	8	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	78	78	0.00	350	0.00	0.00	0.00	0.00	31.51	27.60	0.00
2891	100.00	2900	2691	2065	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.46	27.55	0.00
2891	100.00	2900	2691	2183	8	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	78	78	0.00	350	0.00	0.00	0.00	0.00	31.47	27.56	0.00
2891	100.00	2900	2691	2056	0	0	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77	77	0.00	350	0.00	0.00	0.00	0.00	31.51	27.60	0.00
